gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	CAF	Endothelial cells	Macrophages	NK	T-cells
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09DE07794	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0AD6D8724	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC040C26CBD	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC00064A9CE	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	2.43993	7.71811	18.87266	0.67223	1.87806	5.14324
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	1.9599	3.71246	15.15264	0.45414	0.0	1.21943
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	1.9599	3.71246	15.15264	0.45414	0.0	1.21943
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	1.9599	3.71246	15.15264	0.45414	0.0	1.21943
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	1.9599	3.71246	15.15264	0.45414	0.0	1.21943
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	73.97482	15.85844	0.43014	45.3481	87.01746	118.37593
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	34.90394	3.17132	4.53387	17.37873	58.27447	95.2473
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	34.90394	3.17132	4.53387	17.37873	58.27447	95.2473
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	34.90394	3.17132	4.53387	17.37873	58.27447	95.2473
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	34.90394	3.17132	4.53387	17.37873	58.27447	95.2473
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	6.45527	166.19306	298.7421	57.05322	42.70687	14.58785
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	6.45527	166.19306	298.7421	57.05322	42.70687	14.58785
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	6.45527	166.19306	298.7421	57.05322	42.70687	14.58785
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	6.45527	166.19306	298.7421	57.05322	42.70687	14.58785
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	6.45527	166.19306	298.7421	57.05322	42.70687	14.58785
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	1.98195	10.12431	67.91633	1.15645	19.20391	7.06944
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	1.98195	10.12431	67.91633	1.15645	19.20391	7.06944
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	1.98195	10.12431	67.91633	1.15645	19.20391	7.06944
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.7018	0.06967	71.27078	0.00921	0.0	0.07486
ITGB4	P16144	True	ITB4_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.7018	0.06967	71.27078	0.00921	0.0	0.07486
ITGA7	Q13683	True	ITA7_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.67739	12.54599	0.63229	1.16841	0.0	1.74969
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC092C3E4DF	0.17771	31.97608	3.87206	0.0	0.0	0.04095
ITGA8	P53708	True	ITA8_HUMAN	a8b1 complex	CPI-SC01195CB48	0.17771	31.97608	3.87206	0.0	0.0	0.04095
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC01AB9BED7	0.1428	0.44178	16.19951	0.25985	0.0	0.82972
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC056BF6CBB	0.1428	0.44178	16.19951	0.25985	0.0	0.82972
ITGA9	Q13797	True	ITA9_HUMAN	a9b1 complex	CPI-SC062D34C2A	0.1428	0.44178	16.19951	0.25985	0.0	0.82972
ITGB2	P05107	True	ITB2_HUMAN	aDb2 complex	CPI-SC019DBDA78	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aDb2 complex	CPI-SC0E8575642	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC063BC3DDE	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC0329D5397	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC092659F65	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aLb2 complex	CPI-SC08923F7F7	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0A05D3880	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC07312BD5C	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0C3E2D267	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0527EEE7A	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0B292AEE6	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC03446A95E	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGB2	P05107	True	ITB2_HUMAN	aXb2 complex	CPI-SC0A9458008	128.35356	7.05685	0.27784	919.54579	1008.85788	437.29708
ITGAD	Q13349	True	ITAD_HUMAN	aDb2 complex	CPI-SC019DBDA78	0.21703	0.0	0.0	0.54953	9.00773	12.64438
ITGAD	Q13349	True	ITAD_HUMAN	aDb2 complex	CPI-SC0E8575642	0.21703	0.0	0.0	0.54953	9.00773	12.64438
ITGAE	P38570	True	ITAE_HUMAN	aEb7 complex	CPI-SC007890A1C	15.58591	9.23341	6.26754	3.56423	44.48659	72.08304
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0F4AC5AA2	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC0329D5397	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC092659F65	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	46.15787	1.78508	2.01125	48.72887	346.53204	198.24373
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0A05D3880	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC07312BD5C	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B6D68FD5	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0C3E2D267	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0527EEE7A	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0B292AEE6	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAM	P11215	True	ITAM_HUMAN	aMb2 complex	CPI-SC0F9DD28F3	14.20082	0.19016	0.57951	82.70694	132.71459	3.98044
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC090855C8E	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0B9199C7F	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EC380922	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0530C27A8	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0755598EE	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC044E3F9B6	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0988E0218	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC00756BB93	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0E1037D03	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC05A209BEC	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC02E74AFA5	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0A58E6695	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC06525B099	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC095A2C115	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb3 complex	CPI-SC0EFCE145F	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC04AED00CE	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGAV	P06756	True	ITAV_HUMAN	aVb6 complex	CPI-SC0E60FEE99	1.03806	22.28276	25.14777	14.43683	0.43021	2.93836
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC090855C8E	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0B9199C7F	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EC380922	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0530C27A8	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0755598EE	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC044E3F9B6	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0988E0218	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E2D0DC4B	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC00756BB93	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0E1037D03	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC05A209BEC	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC02E74AFA5	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0A58E6695	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC06525B099	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC095A2C115	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB3	P05106	True	ITB3_HUMAN	aVb3 complex	CPI-SC0EFCE145F	0.53792	11.94075	16.77078	0.40398	0.0	0.26243
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.43668	51.24554	7.03696	16.92643	0.0	0.3723
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC04AED00CE	0.01336	0.0	0.0	0.0	0.0	0.08144
ITGB6	P18564	True	ITB6_HUMAN	aVb6 complex	CPI-SC0E60FEE99	0.01336	0.0	0.0	0.0	0.0	0.08144
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0C6B54D7A	24.52532	1.1526	0.59876	200.05448	169.27322	12.40988
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC03446A95E	24.52532	1.1526	0.59876	200.05448	169.27322	12.40988
ITGAX	P20702	True	ITAX_HUMAN	aXb2 complex	CPI-SC0A9458008	24.52532	1.1526	0.59876	200.05448	169.27322	12.40988
BMP10	O95393	False	BMP10_HUMAN		CPI-CS0A97B38B6	0.35189	0.73869	0.0	0.0	0.0	0.1772
GDF2	Q9UK05	False	GDF2_HUMAN		CPI-CS0157F2E34	0.02831	0.0	0.0	0.0	0.0	0.07008
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.84446	0.10623	0.0	0.08564	0.0	0.31412
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.70905	0.6559	10.00126	0.0	0.0	0.27022
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0AEE2FB22	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0CE2A204A	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0860DA460	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS090FFEDFE	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0484364A2	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS0C091F24B	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS017A50010	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS01319F57A	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-CS03DF8BD36	7.19682	24.79344	3.85372	5.68411	24.55896	8.98449
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B79F5D68	1.28091	106.47813	0.0	4.14731	0.0	1.44188
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.0	0.0	10.49139	0.0	0.38752	0.1019
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.0	0.0	10.49139	0.0	0.38752	0.1019
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.0	0.0	10.49139	0.0	0.38752	0.1019
INHBB	P09529	False	INHBB_HUMAN		CPI-CS085EF890A	0.0	0.0	10.49139	0.0	0.38752	0.1019
INHBB	P09529	False	INHBB_HUMAN		CPI-CS007ADC2D1	0.0	0.0	10.49139	0.0	0.38752	0.1019
INHBB	P09529	False	INHBB_HUMAN		CPI-CS0A5400A6A	0.0	0.0	10.49139	0.0	0.38752	0.1019
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.57763	0.62425	21.05817	0.0	0.0	0.36082
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.13544	37.05844	15.83019	0.0	0.0	1.28936
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.13544	37.05844	15.83019	0.0	0.0	1.28936
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.13544	37.05844	15.83019	0.0	0.0	1.28936
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.13544	37.05844	15.83019	0.0	0.0	1.28936
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.13544	37.05844	15.83019	0.0	0.0	1.28936
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.13544	37.05844	15.83019	0.0	0.0	1.28936
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.06076	0.0	0.0	0.0	0.0	0.06679
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.04744	0.0	0.0	0.00198	0.0	0.03119
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.04744	0.0	0.0	0.00198	0.0	0.03119
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.04744	0.0	0.0	0.00198	0.0	0.03119
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.04744	0.0	0.0	0.00198	0.0	0.03119
